,X0.789473684210526,X0.75,X0.752923976608187,X0.804093567251462,X0.807017543859649,X0.786549707602339,X0.783625730994152,X0.747076023391813,X0.766081871345029
1,0.7894736842105259,0.75,0.752923976608187,0.8040935672514621,0.807017543859649,0.7865497076023391,0.783625730994152,0.747076023391813,0.766081871345029
