,X0.807017543859649,X0.77046783625731,X0.77046783625731.1,X0.817251461988304,X0.824561403508772,X0.788011695906433,X0.815789473684211,X0.771929824561403,X0.799707602339181
1,0.807017543859649,0.7704678362573101,0.7704678362573101,0.8172514619883041,0.8245614035087719,0.788011695906433,0.815789473684211,0.7719298245614029,0.7997076023391808
