,X0.81140350877193,X0.767543859649123,X0.771929824561403,X0.824561403508772,X0.821637426900585,X0.795321637426901,X0.81140350877193.1,X0.783625730994152,X0.808479532163743
1,0.81140350877193,0.767543859649123,0.7719298245614029,0.8245614035087719,0.8216374269005849,0.7953216374269009,0.81140350877193,0.783625730994152,0.8084795321637429
