,X0.773391812865497,X0.725146198830409,X0.733918128654971,X0.795321637426901,X0.801169590643275,X0.766081871345029,X0.752923976608187,X0.728070175438597,X0.752923976608187.1
1,0.7733918128654971,0.7251461988304091,0.733918128654971,0.7953216374269009,0.8011695906432751,0.766081871345029,0.752923976608187,0.7280701754385971,0.752923976608187
