,X0.629186602870813,X0.624401913875598,X0.590909090909091,X0.555023923444976,X0.574162679425837,X0.566985645933014,X0.602870813397129,X0.62200956937799,X0.583732057416268
1,0.629186602870813,0.624401913875598,0.590909090909091,0.5550239234449761,0.574162679425837,0.566985645933014,0.602870813397129,0.62200956937799,0.5837320574162679
