,0
0,0.7918660287081339
1,0.7799043062200957
2,0.7631578947368421
3,0.7416267942583732
4,0.7870813397129187
5,0.8062200956937801
6,0.8325358851674641
7,0.7751196172248804
8,0.7607655502392344
