,0
0,0.6578947368421053
1,0.6244019138755981
2,0.6387559808612441
3,0.5837320574162679
4,0.6244019138755981
5,0.5956937799043063
6,0.631578947368421
7,0.6148325358851675
8,0.6076555023923444
