,X0.787234042553192,X0.819148936170213,X0.769503546099291,X0.726950354609929,X0.773049645390071,X0.794326241134752,X0.812056737588652,X0.74468085106383,X0.812056737588652.1
1,0.7872340425531921,0.8191489361702131,0.7695035460992908,0.7269503546099291,0.7730496453900709,0.794326241134752,0.8120567375886519,0.74468085106383,0.8120567375886519
