,X0.955263157894737,X0.942105263157895,X0.965789473684211,X0.978947368421053,X0.973684210526316,X0.963157894736842,X0.939473684210526,X0.95,X0.963157894736842.1
1,0.9552631578947371,0.9421052631578951,0.965789473684211,0.978947368421053,0.9736842105263158,0.9631578947368421,0.9394736842105259,0.95,0.9631578947368421
