,X0.910666666666667,X0.908,X0.898666666666667,X0.894666666666667,X0.945333333333333,X0.905333333333333,X0.906666666666667,X0.910666666666667.1,X0.904
1,0.9106666666666671,0.9079999999999999,0.8986666666666671,0.894666666666667,0.945333333333333,0.905333333333333,0.9066666666666671,0.9106666666666671,0.904
