,X0.868421052631579,X0.847368421052632,X0.894736842105263,X0.931578947368421,X0.897368421052632,X0.892105263157895,X0.892105263157895.1,X0.889473684210526,X0.886842105263158
1,0.8684210526315791,0.847368421052632,0.8947368421052628,0.931578947368421,0.897368421052632,0.8921052631578951,0.8921052631578951,0.8894736842105259,0.886842105263158
