,X0.725333333333333,X0.732,X0.738666666666667,X0.733333333333333,X0.757333333333333,X0.706666666666667,X0.749333333333333,X0.773333333333333,X0.768
1,0.7253333333333329,0.732,0.738666666666667,0.733333333333333,0.757333333333333,0.706666666666667,0.749333333333333,0.773333333333333,0.768
