,X0.769333333333333,X0.746666666666667,X0.758666666666667,X0.754666666666667,X0.773333333333333,X0.732,X0.781333333333333,X0.796,X0.773333333333333.1
1,0.769333333333333,0.746666666666667,0.758666666666667,0.754666666666667,0.773333333333333,0.732,0.781333333333333,0.7959999999999999,0.773333333333333
