,0
0,0.9701492537313432
1,0.9746268656716418
2,0.9656716417910448
3,0.9626865671641792
4,0.9701492537313432
5,0.9656716417910448
6,0.9656716417910448
7,0.9701492537313432
8,0.953731343283582
