Unnamed: 0,0
0,0.9761194029850746
1,0.9671641791044776
2,0.9671641791044776
3,0.9597014925373134
4,0.9611940298507464
5,0.9611940298507464
6,0.9611940298507464
7,0.9626865671641792
8,0.9477611940298508
