,X0.844,X0.829333333333333,X0.832,X0.830666666666667,X0.866666666666667,X0.825333333333333,X0.837333333333333,X0.861333333333333,X0.84
1,0.8440000000000001,0.829333333333333,0.8320000000000001,0.830666666666667,0.866666666666667,0.825333333333333,0.837333333333333,0.861333333333333,0.84
