,X0.838666666666667,X0.812,X0.826666666666667,X0.818666666666667,X0.850666666666667,X0.802666666666667,X0.826666666666667.1,X0.848,X0.824
1,0.838666666666667,0.812,0.826666666666667,0.818666666666667,0.850666666666667,0.802666666666667,0.826666666666667,0.848,0.8240000000000001
