,X0.826666666666667,X0.810666666666667,X0.826666666666667.1,X0.816,X0.838666666666667,X0.808,X0.825333333333333,X0.834666666666667,X0.809333333333333
1,0.826666666666667,0.810666666666667,0.826666666666667,0.816,0.838666666666667,0.8079999999999999,0.825333333333333,0.834666666666667,0.809333333333333
