,X0.655223880597015,X0.680597014925373,X0.662686567164179,X0.665671641791045,X0.677611940298507,X0.683582089552239,X0.695522388059701,X0.695522388059701.1,X0.707462686567164
1,0.655223880597015,0.680597014925373,0.662686567164179,0.6656716417910451,0.677611940298507,0.683582089552239,0.695522388059701,0.695522388059701,0.707462686567164
