,0
0,0.9571005917159764
1,0.9585798816568049
2,0.9378698224852072
3,0.9600591715976332
4,0.9467455621301776
5,0.9600591715976332
6,0.9423076923076924
7,0.9511834319526628
8,0.9585798816568049
