,X0.583333333333333,X0.551169590643275,X0.543859649122807,X0.619883040935672,X0.605263157894737,X0.600877192982456,X0.593567251461988,X0.551169590643275.1,X0.576023391812866
1,0.583333333333333,0.551169590643275,0.543859649122807,0.619883040935672,0.6052631578947371,0.6008771929824561,0.593567251461988,0.551169590643275,0.576023391812866
