,X0.587719298245614,X0.552631578947368,X0.517543859649123,X0.62280701754386,X0.614035087719298,X0.599415204678363,X0.587719298245614.1,X0.542397660818713,X0.570175438596491
1,0.587719298245614,0.5526315789473679,0.517543859649123,0.62280701754386,0.614035087719298,0.599415204678363,0.587719298245614,0.542397660818713,0.570175438596491
