,X0.719858156028369,X0.74113475177305,X0.730496453900709,X0.705673758865248,X0.74468085106383,X0.74468085106383.1,X0.75886524822695,X0.726950354609929,X0.734042553191489
1,0.7198581560283691,0.74113475177305,0.7304964539007092,0.705673758865248,0.74468085106383,0.74468085106383,0.75886524822695,0.7269503546099291,0.734042553191489
