,X0.74468085106383,X0.726950354609929,X0.702127659574468,X0.684397163120567,X0.769503546099291,X0.74113475177305,X0.776595744680851,X0.74113475177305.1,X0.762411347517731
1,0.74468085106383,0.7269503546099291,0.702127659574468,0.6843971631205671,0.7695035460992908,0.74113475177305,0.7765957446808509,0.74113475177305,0.7624113475177309
