,X0.908730158730159,X0.941798941798942,X0.927248677248677,X0.932539682539683,X0.912698412698413,X0.924603174603175,X0.931216931216931,X0.927248677248677.1,X0.919312169312169
1,0.908730158730159,0.9417989417989421,0.927248677248677,0.932539682539683,0.912698412698413,0.9246031746031751,0.9312169312169309,0.927248677248677,0.9193121693121691
