,X0.908730158730159,X0.932539682539683,X0.916666666666667,X0.933862433862434,X0.906084656084656,X0.919312169312169,X0.924603174603175,X0.924603174603175.1,X0.915343915343915
1,0.908730158730159,0.932539682539683,0.916666666666667,0.9338624338624341,0.9060846560846558,0.9193121693121691,0.9246031746031751,0.9246031746031751,0.9153439153439151
