,X0.728358208955224,X0.753731343283582,X0.708955223880597,X0.737313432835821,X0.756716417910448,X0.735820895522388,X0.753731343283582.1,X0.761194029850746,X0.76865671641791
1,0.7283582089552242,0.753731343283582,0.7089552238805971,0.737313432835821,0.756716417910448,0.7358208955223879,0.753731343283582,0.7611940298507459,0.76865671641791
