,0
0,0.9552631578947368
1,0.9605263157894736
2,0.9657894736842104
3,0.9736842105263158
4,0.9763157894736842
5,0.963157894736842
6,0.9684210526315791
7,0.9684210526315791
8,0.9815789473684212
