,X0.878947368421053,X0.831578947368421,X0.886842105263158,X0.921052631578947,X0.894736842105263,X0.902631578947368,X0.897368421052632,X0.9,X0.894736842105263.1
1,0.878947368421053,0.831578947368421,0.886842105263158,0.921052631578947,0.8947368421052628,0.902631578947368,0.897368421052632,0.9,0.8947368421052628
