,X0.894736842105263,X0.842105263157895,X0.881578947368421,X0.934210526315789,X0.907894736842105,X0.910526315789474,X0.889473684210526,X0.897368421052632,X0.894736842105263.1
1,0.8947368421052628,0.842105263157895,0.8815789473684209,0.934210526315789,0.907894736842105,0.9105263157894741,0.8894736842105259,0.897368421052632,0.8947368421052628
