,X0.899122807017544,X0.896198830409357,X0.922514619883041,X0.903508771929825,X0.91812865497076,X0.906432748538012,X0.894736842105263,X0.896198830409357.1,X0.910818713450292
1,0.8991228070175441,0.8961988304093571,0.922514619883041,0.9035087719298249,0.91812865497076,0.906432748538012,0.8947368421052628,0.8961988304093571,0.9108187134502921
