,X0.890350877192982,X0.880116959064328,X0.906432748538012,X0.91374269005848,X0.91374269005848.1,X0.909356725146199,X0.888888888888889,X0.89327485380117,X0.910818713450292
1,0.890350877192982,0.8801169590643281,0.906432748538012,0.9137426900584801,0.9137426900584801,0.9093567251461991,0.8888888888888891,0.89327485380117,0.9108187134502921
