,X0.888888888888889,X0.880116959064328,X0.900584795321637,X0.916666666666667,X0.907894736842105,X0.902046783625731,X0.878654970760234,X0.878654970760234.1,X0.910818713450292
1,0.8888888888888891,0.8801169590643281,0.900584795321637,0.916666666666667,0.907894736842105,0.902046783625731,0.878654970760234,0.878654970760234,0.9108187134502921
