,X0.827751196172249,X0.820574162679426,X0.822966507177033,X0.782296650717703,X0.80622009569378,X0.787081339712919,X0.808612440191388,X0.796650717703349,X0.777511961722488
1,0.827751196172249,0.820574162679426,0.822966507177033,0.7822966507177029,0.8062200956937801,0.787081339712919,0.808612440191388,0.7966507177033492,0.7775119617224879
