,X0.832535885167464,X0.815789473684211,X0.825358851674641,X0.77511961722488,X0.813397129186603,X0.770334928229665,X0.794258373205742,X0.80622009569378,X0.77511961722488.1
1,0.8325358851674641,0.815789473684211,0.825358851674641,0.77511961722488,0.813397129186603,0.770334928229665,0.7942583732057421,0.8062200956937801,0.77511961722488
