,0
0,0.9234449760765552
1,0.8875598086124402
2,0.9090909090909092
3,0.8779904306220095
4,0.9090909090909092
5,0.8923444976076556
6,0.901913875598086
7,0.9186602870813396
8,0.9043062200956936
