,X0.604,X0.564,X0.577333333333333,X0.584,X0.577333333333333.1,X0.553333333333333,X0.592,X0.574666666666667,X0.566666666666667
1,0.604,0.564,0.577333333333333,0.584,0.577333333333333,0.553333333333333,0.5920000000000001,0.574666666666667,0.566666666666667
