,0
0,0.92989417989418
1,0.9378306878306878
2,0.9272486772486772
3,0.9193121693121692
4,0.9404761904761904
5,0.9417989417989416
6,0.9365079365079364
7,0.92989417989418
8,0.9470899470899472
