,X0.689153439153439,X0.66005291005291,X0.685185185185185,X0.67989417989418,X0.650793650793651,X0.685185185185185.1,X0.677248677248677,X0.71031746031746,X0.653439153439153
1,0.689153439153439,0.66005291005291,0.6851851851851851,0.67989417989418,0.6507936507936509,0.6851851851851851,0.677248677248677,0.71031746031746,0.6534391534391529
