,X0.690735694822888,X0.701634877384196,X0.712534059945504,X0.688010899182561,X0.685286103542234,X0.715258855585831,X0.686648501362398,X0.690735694822888.1,X0.708446866485014
1,0.6907356948228879,0.701634877384196,0.7125340599455041,0.6880108991825611,0.685286103542234,0.7152588555858309,0.686648501362398,0.6907356948228879,0.7084468664850141
