,0
0,0.7574931880108992
1,0.7779291553133515
2,0.7724795640326976
3,0.7370572207084468
4,0.7370572207084468
5,0.771117166212534
6,0.7697547683923706
7,0.7397820163487738
8,0.7738419618528609
