,X0.729289940828402,X0.714497041420118,X0.738165680473373,X0.710059171597633,X0.708579881656805,X0.693786982248521,X0.708579881656805.1,X0.744082840236686,X0.71301775147929
1,0.729289940828402,0.7144970414201179,0.7381656804733729,0.7100591715976329,0.7085798816568051,0.693786982248521,0.7085798816568051,0.7440828402366859,0.71301775147929
