,0
0,0.9852071005917159
1,0.9926035502958579
2,0.9763313609467456
3,0.9852071005917159
4,0.970414201183432
5,0.9852071005917159
6,0.9778106508875741
7,0.9881656804733728
8,0.9896449704142012
