,X0.696,X0.654666666666667,X0.704,X0.688,X0.692,X0.676,X0.705333333333333,X0.72,X0.684
1,0.696,0.6546666666666671,0.7040000000000001,0.688,0.6920000000000001,0.6759999999999999,0.705333333333333,0.72,0.684
