,X0.875886524822695,X0.893617021276596,X0.854609929078014,X0.868794326241135,X0.868794326241135.1,X0.879432624113475,X0.861702127659574,X0.851063829787234,X0.904255319148936
1,0.8758865248226949,0.8936170212765959,0.854609929078014,0.868794326241135,0.868794326241135,0.8794326241134749,0.8617021276595741,0.851063829787234,0.904255319148936
