,X0.861702127659574,X0.882978723404255,X0.890070921985816,X0.865248226950355,X0.865248226950355.1,X0.907801418439716,X0.851063829787234,X0.858156028368794,X0.897163120567376
1,0.8617021276595741,0.8829787234042551,0.8900709219858159,0.865248226950355,0.865248226950355,0.907801418439716,0.851063829787234,0.858156028368794,0.897163120567376
