,X0.868794326241135,X0.890070921985816,X0.886524822695035,X0.882978723404255,X0.854609929078014,X0.907801418439716,X0.861702127659574,X0.858156028368794,X0.900709219858156
1,0.868794326241135,0.8900709219858159,0.8865248226950351,0.8829787234042551,0.854609929078014,0.907801418439716,0.8617021276595741,0.858156028368794,0.9007092198581559
