,X0.810526315789474,X0.784210526315789,X0.813157894736842,X0.878947368421053,X0.868421052631579,X0.815789473684211,X0.868421052631579.1,X0.863157894736842,X0.831578947368421
1,0.8105263157894741,0.784210526315789,0.8131578947368421,0.878947368421053,0.8684210526315791,0.815789473684211,0.8684210526315791,0.863157894736842,0.831578947368421
