,X0.792105263157895,X0.763157894736842,X0.789473684210526,X0.868421052631579,X0.857894736842105,X0.802631578947368,X0.85,X0.857894736842105.1,X0.810526315789474
1,0.7921052631578951,0.763157894736842,0.7894736842105259,0.8684210526315791,0.8578947368421049,0.8026315789473679,0.85,0.8578947368421049,0.8105263157894741
