,X0.786842105263158,X0.757894736842105,X0.781578947368421,X0.873684210526316,X0.844736842105263,X0.797368421052632,X0.831578947368421,X0.828947368421053,X0.8
1,0.7868421052631579,0.757894736842105,0.7815789473684209,0.8736842105263158,0.8447368421052629,0.7973684210526321,0.831578947368421,0.828947368421053,0.8
