,X0.83421052631579,X0.805263157894737,X0.852631578947368,X0.878947368421053,X0.85,X0.821052631578947,X0.863157894736842,X0.863157894736842.1,X0.847368421052632
1,0.83421052631579,0.8052631578947371,0.852631578947368,0.878947368421053,0.85,0.821052631578947,0.863157894736842,0.863157894736842,0.847368421052632
