,X0.785333333333333,X0.764,X0.792,X0.774666666666667,X0.78,X0.770666666666667,X0.770666666666667.1,X0.806666666666667,X0.778666666666667
1,0.785333333333333,0.764,0.792,0.7746666666666671,0.78,0.770666666666667,0.770666666666667,0.806666666666667,0.7786666666666671
