,X0.925133689839572,X0.937165775401069,X0.899732620320856,X0.914438502673797,X0.915775401069519,X0.917112299465241,X0.934491978609626,X0.934491978609626.1,X0.918449197860963
1,0.925133689839572,0.937165775401069,0.899732620320856,0.914438502673797,0.915775401069519,0.917112299465241,0.934491978609626,0.934491978609626,0.918449197860963
