,X0.689473684210526,X0.676315789473684,X0.728947368421053,X0.818421052631579,X0.763157894736842,X0.736842105263158,X0.739473684210526,X0.747368421052632,X0.710526315789474
1,0.689473684210526,0.676315789473684,0.728947368421053,0.818421052631579,0.763157894736842,0.736842105263158,0.739473684210526,0.747368421052632,0.7105263157894741
