,X0.793333333333333,X0.789333333333333,X0.796,X0.786666666666667,X0.829333333333333,X0.806666666666667,X0.798666666666667,X0.810666666666667,X0.814666666666667
1,0.793333333333333,0.789333333333333,0.7959999999999999,0.7866666666666671,0.829333333333333,0.806666666666667,0.798666666666667,0.810666666666667,0.814666666666667
