,X0.738666666666667,X0.734666666666667,X0.748,X0.734666666666667.1,X0.709333333333333,X0.706666666666667,X0.749333333333333,X0.736,X0.732
1,0.738666666666667,0.734666666666667,0.748,0.734666666666667,0.709333333333333,0.706666666666667,0.749333333333333,0.736,0.732
