,X0.766042780748663,X0.795454545454545,X0.758021390374332,X0.763368983957219,X0.786096256684492,X0.755347593582888,X0.783422459893048,X0.780748663101604,X0.772727272727273
1,0.7660427807486629,0.795454545454545,0.758021390374332,0.7633689839572191,0.7860962566844921,0.7553475935828879,0.7834224598930479,0.780748663101604,0.7727272727272729
