,X0.560846560846561,X0.57010582010582,X0.562169312169312,X0.547619047619048,X0.527777777777778,X0.55026455026455,X0.601851851851852,X0.562169312169312.1,X0.579365079365079
1,0.560846560846561,0.5701058201058199,0.562169312169312,0.547619047619048,0.527777777777778,0.5502645502645501,0.601851851851852,0.562169312169312,0.579365079365079
