,0
0,0.7248677248677249
1,0.7288359788359788
2,0.7089947089947091
3,0.7116402116402116
4,0.7261904761904762
5,0.7275132275132276
6,0.7341269841269841
7,0.7076719576719577
8,0.7116402116402116
