,X0.938502673796791,X0.941176470588235,X0.914438502673797,X0.918449197860963,X0.945187165775401,X0.942513368983957,X0.934491978609626,X0.950534759358289,X0.922459893048128
1,0.9385026737967909,0.941176470588235,0.914438502673797,0.918449197860963,0.9451871657754009,0.942513368983957,0.934491978609626,0.9505347593582891,0.9224598930481279
