,X0.822666666666667,X0.826666666666667,X0.829333333333333,X0.82,X0.857333333333333,X0.833333333333333,X0.841333333333333,X0.846666666666667,X0.841333333333333.1
1,0.822666666666667,0.826666666666667,0.829333333333333,0.82,0.857333333333333,0.833333333333333,0.8413333333333329,0.846666666666667,0.8413333333333329
