,0
0,0.9680851063829788
1,0.9787234042553192
2,0.9858156028368794
3,0.9680851063829788
4,0.9751773049645391
5,0.9787234042553192
6,0.9751773049645391
7,0.9929078014184396
8,0.9787234042553192
