,X0.706666666666667,X0.709333333333333,X0.717333333333333,X0.716,X0.741333333333333,X0.713333333333333,X0.72,X0.734666666666667,X0.713333333333333.1
1,0.706666666666667,0.709333333333333,0.7173333333333329,0.716,0.741333333333333,0.7133333333333329,0.72,0.734666666666667,0.7133333333333329
