,X0.83625730994152,X0.798245614035088,X0.815789473684211,X0.858187134502924,X0.847953216374269,X0.833333333333333,X0.83625730994152.1,X0.789473684210526,X0.839181286549708
1,0.8362573099415199,0.798245614035088,0.815789473684211,0.858187134502924,0.847953216374269,0.833333333333333,0.8362573099415199,0.7894736842105259,0.8391812865497079
